Station,Year,Month,Precipitation
BRAACO,2012,12,5.25
BRAACO,2013,1,1.92
BRAACO,2013,2,4.0
BRAACO,2013,3,4.01
BRAACO,2013,4,3.9
BRAACO,2013,5,2.73
BRAACO,2013,6,2.54
BRAACO,2013,7,4.07
BRAACO,2013,8,3.51
BRAACO,2013,9,3.27
BRAACO,2013,10,2.69
BRAACO,2013,11,1.48
BRAACO,2013,12,2.63
BRAACO,2014,1,4.65
BRAACO,2014,2,6.19
BRAACO,2014,3,1.99
BRAACO,2014,4,3.0
BRAACO,2014,5,1.78
BRAACO,2014,6,1.94
BRAACO,2014,7,3.64
BRAACO,2014,8,2.29
BRAACO,2014,9,1.48
BRAACO,2014,10,1.64
BRAACO,2014,11,3.15
BRAACO,2014,12,4.37
BRAACO,2015,1,3.53
BRAACO,2015,2,5.54
BRAACO,2015,3,5.0
BRAACO,2015,4,3.16
BRAACO,2015,5,4.34
BRAACO,2015,6,4.0
BRAACO,2015,7,2.15
BRAACO,2015,8,4.08
BRAACO,2015,9,4.47
BRAACO,2015,10,6.03
BRAACO,2015,11,4.11
BRAACO,2015,12,4.19
BRAACO,2016,1,3.92
BRAACO,2016,2,3.99
BRAACO,2016,3,2.76
BRAACO,2016,4,4.5
BRAACO,2016,5,2.83
BRAACO,2016,6,1.66
BRAACO,2016,7,6.77
BRAACO,2016,8,5.54
BRAACO,2016,9,4.77
BRAACO,2016,10,6.15
BRAACO,2016,11,4.08
BRAACO,2016,12,2.61
BRAACO,2017,1,3.14
BRAACO,2017,2,2.72
BRAACO,2017,3,2.14
BRAACO,2017,4,2.25
BRAACO,2017,5,4.42
BRAACO,2017,6,1.18
BRAACO,2017,7,5.8
BRAACO,2017,8,3.32
BRAACO,2017,9,5.34
BRAACO,2017,10,5.46
BRAACO,2017,11,1.76
BRAACO,2017,12,3.2
BRAACO,2018,1,0.81
BRAACO,2018,2,5.32
BRAACO,2018,3,2.67
BRAACO,2018,4,3.67
BRAACO,2018,5,1.97
BRAACO,2018,6,2.37
BRAACO,2018,7,4.81
BRAACO,2018,8,2.79
BRAACO,2018,9,3.29
BRAACO,2018,10,3.29
BRAACO,2018,11,2.08
BRAACO,2018,12,7.95
BRAACO,2019,1,6.57
BRAACO,2019,2,3.92
BRAACO,2019,3,1.95
BRAACO,2019,4,1.94
BRAACO,2019,5,3.36
BRAACO,2019,6,2.34
BRAACO,2019,7,2.72
BRAACO,2019,8,2.58
BRAACO,2019,9,2.24
BRAACO,2019,10,5.97
BRAACO,2019,11,1.93
BRAACO,2019,12,4.48
BRI805,1914,1,4.46
BRI805,1914,2,0.92
BRI805,1914,3,5.28
BRI805,1914,4,
BRI805,1914,5,
BRI805,1914,6,5.03
BRI805,1914,7,2.95
BRI805,1914,8,5.46
BRI805,1914,9,3.59
BRI805,1914,10,1.62
BRI805,1914,11,3.03
BRI805,1914,12,2.11
BRI805,1915,1,
BRI805,1915,2,
BRI805,1915,3,2.13
BRI805,1915,4,2.81
BRI805,1915,5,3.03
BRI805,1915,6,4.15
BRI805,1915,7,1.0
BRI805,1915,8,4.78
BRI805,1915,9,2.86
BRI805,1915,10,3.21
BRI805,1915,11,6.33
BRI805,1915,12,5.1
BRI805,1916,1,3.63
BRI805,1916,2,5.64
BRI805,1916,3,3.77
BRI805,1916,4,6.19
BRI805,1916,5,4.82
BRI805,1916,6,4.04
BRI805,1916,7,1.65
BRI805,1916,8,3.5
BRI805,1916,9,4.54
BRI805,1916,10,2.18
BRI805,1916,11,5.24
BRI805,1916,12,3.1
BRI805,1917,1,0.99
BRI805,1917,2,4.57
BRI805,1917,3,2.66
BRI805,1917,4,4.92
BRI805,1917,5,2.64
BRI805,1917,6,8.17
BRI805,1917,7,0.25
BRI805,1917,8,3.06
BRI805,1917,9,3.62
BRI805,1917,10,2.66
BRI805,1917,11,1.46
BRI805,1917,12,2.27
BRI805,1918,1,1.77
BRI805,1918,2,4.41
BRI805,1918,3,4.77
BRI805,1918,4,4.56
BRI805,1918,5,2.8
BRI805,1918,6,2.44
BRI805,1918,7,3.03
BRI805,1918,8,3.18
BRI805,1918,9,3.41
BRI805,1918,10,5.45
BRI805,1918,11,2.42
BRI805,1918,12,2.44
BRI805,1919,1,2.55
BRI805,1919,2,6.41
BRI805,1919,3,2.51
BRI805,1919,4,3.03
BRI805,1919,5,2.19
BRI805,1919,6,2.99
BRI805,1919,7,2.29
BRI805,1919,8,6.24
BRI805,1919,9,5.1
BRI805,1919,10,3.77
BRI805,1919,11,4.5
BRI805,1919,12,2.42
BRI805,1920,1,2.6
BRI805,1920,2,2.35
BRI805,1920,3,4.55
BRI805,1920,4,2.91
BRI805,1920,5,3.18
BRI805,1920,6,3.14
BRI805,1920,7,2.35
BRI805,1920,8,2.12
BRI805,1920,9,2.98
BRI805,1920,10,3.79
BRI805,1920,11,2.45
BRI805,1920,12,2.99
BRI805,1921,1,1.35
BRI805,1921,2,2.49
BRI805,1921,3,3.73
BRI805,1921,4,2.94
BRI805,1921,5,1.13
BRI805,1921,6,2.13
BRI805,1921,7,3.1
BRI805,1921,8,2.13
BRI805,1921,9,4.22
BRI805,1921,10,3.23
BRI805,1921,11,2.98
BRI805,1921,12,2.85
BRI805,1922,1,3.7
BRI805,1922,2,3.79
BRI805,1922,3,1.66
BRI805,1922,4,2.68
BRI805,1922,5,2.22
BRI805,1922,6,4.77
BRI805,1922,7,2.41
BRI805,1922,8,3.91
BRI805,1922,9,3.12
BRI805,1922,10,3.72
BRI805,1922,11,3.41
BRI805,1922,12,2.68
BRI805,1923,1,4.09
BRI805,1923,2,1.26
BRI805,1923,3,4.37
BRI805,1923,4,4.64
BRI805,1923,5,4.06
BRI805,1923,6,3.61
BRI805,1923,7,2.52
BRI805,1923,8,2.37
BRI805,1923,9,2.98
BRI805,1923,10,3.13
BRI805,1923,11,2.36
BRI805,1923,12,2.77
BRI805,1924,1,2.77
BRI805,1924,2,1.0
BRI805,1924,3,7.54
BRI805,1924,4,3.04
BRI805,1924,5,4.23
BRI805,1924,6,6.81
BRI805,1924,7,2.49
BRI805,1924,8,2.79
BRI805,1924,9,0.05
BRI805,1924,10,3.76
BRI805,1924,11,2.4
BRI805,1924,12,4.15
BRI805,1925,1,2.74
BRI805,1925,2,3.11
BRI805,1925,3,3.77
BRI805,1925,4,2.04
BRI805,1925,5,2.43
BRI805,1925,6,2.24
BRI805,1925,7,1.76
BRI805,1925,8,4.6
BRI805,1925,9,2.36
BRI805,1925,10,3.07
BRI805,1925,11,1.65
BRI805,1925,12,1.82
BRI805,1926,1,4.04
BRI805,1926,2,1.18
BRI805,1926,3,
BRI805,1926,4,1.82
BRI805,1926,5,0.0
BRI805,1926,6,5.96
BRI805,1926,7,1.78
BRI805,1926,8,5.64
BRI805,1926,9,2.63
BRI805,1926,10,0.7
BRI805,1926,11,4.76
BRI805,1926,12,4.64
BRI805,1927,1,3.68
BRI805,1927,2,
BRI805,1927,3,3.93
BRI805,1927,4,3.33
BRI805,1927,5,0.94
BRI805,1927,6,4.69
BRI805,1927,7,5.15
BRI805,1927,8,3.64
BRI805,1927,9,3.57
BRI805,1927,10,2.36
BRI805,1927,11,2.38
BRI805,1927,12,2.9
BRI805,1928,1,2.45
BRI805,1928,2,2.45
BRI805,1928,3,1.3
BRI805,1928,4,3.85
BRI805,1928,5,1.02
BRI805,1928,6,6.88
BRI805,1928,7,2.32
BRI805,1928,8,4.4
BRI805,1928,9,6.1
BRI805,1928,10,2.17
BRI805,1928,11,3.55
BRI805,1928,12,0.1
BRI805,1929,1,3.32
BRI805,1929,2,2.75
BRI805,1929,3,1.56
BRI805,1929,4,1.86
BRI805,1929,5,2.12
BRI805,1929,6,2.09
BRI805,1929,7,1.45
BRI805,1929,8,2.55
BRI805,1929,9,2.92
BRI805,1929,10,2.99
BRI805,1929,11,5.33
BRI805,1929,12,4.02
BRI805,1930,1,3.38
BRI805,1930,2,2.73
BRI805,1930,3,1.8
BRI805,1930,4,4.54
BRI805,1930,5,1.37
BRI805,1930,6,3.17
BRI805,1930,7,3.05
BRI805,1930,8,2.24
BRI805,1930,9,9.69
BRI805,1930,10,1.61
BRI805,1930,11,6.18
BRI805,1930,12,4.16
BRI805,1931,1,1.81
BRI805,1931,2,4.16
BRI805,1931,3,4.36
BRI805,1931,4,3.25
BRI805,1931,5,4.26
BRI805,1931,6,3.19
BRI805,1931,7,4.5
BRI805,1931,8,3.85
BRI805,1931,9,2.78
BRI805,1931,10,2.95
BRI805,1931,11,4.16
BRI805,1931,12,2.11
BRI805,1932,1,2.38
BRI805,1932,2,1.75
BRI805,1932,3,2.21
BRI805,1932,4,2.01
BRI805,1932,5,3.55
BRI805,1932,6,2.68
BRI805,1932,7,2.82
BRI805,1932,8,3.49
BRI805,1932,9,1.52
BRI805,1932,10,1.94
BRI805,1932,11,1.8
BRI805,1932,12,3.06
BRI805,1933,1,2.65
BRI805,1933,2,2.93
BRI805,1933,3,2.74
BRI805,1933,4,2.13
BRI805,1933,5,2.12
BRI805,1933,6,3.47
BRI805,1933,7,3.57
BRI805,1933,8,1.8
BRI805,1933,9,2.73
BRI805,1933,10,1.31
BRI805,1933,11,2.27
BRI805,1933,12,4.29
BRI805,1934,1,3.12
BRI805,1934,2,1.9
BRI805,1934,3,2.21
BRI805,1934,4,3.03
BRI805,1934,5,3.42
BRI805,1934,6,4.43
BRI805,1934,7,2.87
BRI805,1934,8,2.56
BRI805,1934,9,2.25
BRI805,1934,10,3.38
BRI805,1934,11,5.66
BRI805,1934,12,1.08
BRI805,1935,1,4.18
BRI805,1935,2,2.04
BRI805,1935,3,3.96
BRI805,1935,4,2.84
BRI805,1935,5,4.7
BRI805,1935,6,2.71
BRI805,1935,7,1.75
BRI805,1935,8,4.28
BRI805,1935,9,3.33
BRI805,1935,10,4.32
BRI805,1935,11,0.8
BRI805,1935,12,5.96
BRI805,1936,1,3.44
BRI805,1936,2,3.78
BRI805,1936,3,3.83
BRI805,1936,4,2.3
BRI805,1936,5,2.37
BRI805,1936,6,2.7
BRI805,1936,7,2.84
BRI805,1936,8,3.8
BRI805,1936,9,3.04
BRI805,1936,10,3.46
BRI805,1936,11,1.07
BRI805,1936,12,8.53
BRI805,1937,1,2.2
BRI805,1937,2,4.72
BRI805,1937,3,7.25
BRI805,1937,4,1.45
BRI805,1937,5,3.54
BRI805,1937,6,0.1
BRI805,1937,7,3.75
BRI805,1937,8,2.57
BRI805,1937,9,4.35
BRI805,1937,10,2.6
BRI805,1937,11,2.09
BRI805,1937,12,3.92
BRI805,1938,1,5.35
BRI805,1938,2,2.28
BRI805,1938,3,3.1
BRI805,1938,4,1.6
BRI805,1938,5,4.6
BRI805,1938,6,5.03
BRI805,1938,7,3.63
BRI805,1938,8,1.9
BRI805,1938,9,2.3
BRI805,1938,10,3.93
BRI805,1938,11,1.34
BRI805,1938,12,2.56
BRI805,1939,1,2.3
BRI805,1939,2,1.76
BRI805,1939,3,7.34
BRI805,1939,4,1.19
BRI805,1939,5,4.92
BRI805,1939,6,4.88
BRI805,1939,7,1.42
BRI805,1939,8,5.05
BRI805,1939,9,4.26
BRI805,1939,10,2.42
BRI805,1939,11,2.6
BRI805,1939,12,
BRI805,1940,1,4.03
BRI805,1940,2,3.4
BRI805,1940,3,
BRI805,1940,4,2.43
BRI805,1940,5,3.14
BRI805,1940,6,0.15
BRI805,1940,7,4.05
BRI805,1940,8,2.2
BRI805,1940,9,3.58
BRI805,1940,10,1.66
BRI805,1940,11,1.8
BRI805,1940,12,2.85
BRI805,1941,1,2.55
BRI805,1941,2,2.42
BRI805,1941,3,3.15
BRI805,1941,4,2.33
BRI805,1941,5,3.42
BRI805,1941,6,2.88
BRI805,1941,7,3.16
BRI805,1941,8,
BRI805,1941,9,1.94
BRI805,1941,10,2.52
BRI805,1941,11,
BRI805,1941,12,
BRI805,1942,1,
BRI805,1942,2,
BRI805,1942,3,
BRI805,1942,4,
BRI805,1942,5,
BRI805,1942,6,
BRI805,1942,7,
BRI805,1942,8,
BRI805,1942,9,
BRI805,1942,10,
BRI805,1942,11,5.51
BRI805,1942,12,1.26
BRI805,1943,1,3.45
BRI805,1943,2,1.78
BRI805,1943,3,3.8
BRI805,1943,4,2.44
BRI805,1943,5,2.53
BRI805,1943,6,2.68
BRI805,1943,7,3.2
BRI805,1943,8,0.98
BRI805,1943,9,3.73
BRI805,1943,10,4.7
BRI805,1943,11,3.85
BRI805,1943,12,1.2
BRI805,1944,1,6.02
BRI805,1944,2,4.86
BRI805,1944,3,2.72
BRI805,1944,4,2.41
BRI805,1944,5,3.38
BRI805,1944,6,3.07
BRI805,1944,7,3.22
BRI805,1944,8,4.59
BRI805,1944,9,0.89
BRI805,1944,10,5.31
BRI805,1944,11,3.76
BRI805,1944,12,3.94
BRI805,1945,1,3.15
BRI805,1945,2,5.77
BRI805,1945,3,3.4
BRI805,1945,4,5.7
BRI805,1945,5,4.1
BRI805,1945,6,6.54
BRI805,1945,7,5.18
BRI805,1945,8,4.31
BRI805,1945,9,1.71
BRI805,1945,10,3.77
BRI805,1945,11,4.84
BRI805,1945,12,2.74
BRI805,1946,1,7.71
BRI805,1946,2,3.5
BRI805,1946,3,1.47
BRI805,1946,4,4.95
BRI805,1946,5,2.96
BRI805,1946,6,7.05
BRI805,1946,7,5.02
BRI805,1946,8,10.12
BRI805,1946,9,1.06
BRI805,1946,10,6.16
BRI805,1946,11,3.96
BRI805,1946,12,2.48
BRI805,1947,1,1.7
BRI805,1947,2,2.59
BRI805,1947,3,2.39
BRI805,1947,4,4.96
BRI805,1947,5,5.79
BRI805,1947,6,5.87
BRI805,1947,7,2.88
BRI805,1947,8,2.63
BRI805,1947,9,2.8
BRI805,1947,10,4.44
BRI805,1947,11,3.52
BRI805,1947,12,6.1
BRI805,1948,1,2.54
BRI805,1948,2,2.25
BRI805,1948,3,3.0
BRI805,1948,4,6.53
BRI805,1948,5,3.31
BRI805,1948,6,3.02
BRI805,1948,7,2.06
BRI805,1948,8,2.86
BRI805,1948,9,2.4
BRI805,1948,10,5.35
BRI805,1948,11,4.07
BRI805,1948,12,3.32
BRI805,1949,1,4.35
BRI805,1949,2,1.89
BRI805,1949,3,2.42
BRI805,1949,4,2.67
BRI805,1949,5,4.05
BRI805,1949,6,4.1
BRI805,1949,7,3.36
BRI805,1949,8,3.11
BRI805,1949,9,2.35
BRI805,1949,10,2.39
BRI805,1949,11,3.37
BRI805,1949,12,5.19
BRI805,1950,1,2.22
BRI805,1950,2,3.05
BRI805,1950,3,1.57
BRI805,1950,4,2.36
BRI805,1950,5,4.73
BRI805,1950,6,3.61
BRI805,1950,7,1.82
BRI805,1950,8,2.22
BRI805,1950,9,3.17
BRI805,1950,10,3.05
BRI805,1950,11,5.26
BRI805,1950,12,3.67
BRI805,1951,1,3.04
BRI805,1951,2,2.66
BRI805,1951,3,3.59
BRI805,1951,4,4.36
BRI805,1951,5,1.03
BRI805,1951,6,3.26
BRI805,1951,7,2.76
BRI805,1951,8,4.49
BRI805,1951,9,2.1
BRI805,1951,10,3.37
BRI805,1951,11,2.95
BRI805,1951,12,3.65
BRI805,1952,1,3.37
BRI805,1952,2,3.33
BRI805,1952,3,3.49
BRI805,1952,4,1.09
BRI805,1952,5,4.26
BRI805,1952,6,6.17
BRI805,1952,7,4.2
BRI805,1952,8,4.23
BRI805,1952,9,2.41
BRI805,1952,10,2.01
BRI805,1952,11,2.85
BRI805,1952,12,2.48
BRI805,1953,1,2.32
BRI805,1953,2,1.12
BRI805,1953,3,3.03
BRI805,1953,4,1.0
BRI805,1953,5,7.33
BRI805,1953,6,3.2
BRI805,1953,7,4.24
BRI805,1953,8,7.49
BRI805,1953,9,1.61
BRI805,1953,10,3.22
BRI805,1953,11,0.04
BRI805,1953,12,4.07
BRI805,1954,1,2.5
BRI805,1954,2,3.98
BRI805,1954,3,2.15
BRI805,1954,4,1.89
BRI805,1954,5,3.54
BRI805,1954,6,1.68
BRI805,1954,7,2.71
BRI805,1954,8,2.24
BRI805,1954,9,2.0
BRI805,1954,10,3.56
BRI805,1954,11,2.4
BRI805,1954,12,3.76
BRI805,1955,1,3.41
BRI805,1955,2,2.52
BRI805,1955,3,4.66
BRI805,1955,4,1.18
BRI805,1955,5,3.07
BRI805,1955,6,2.1
BRI805,1955,7,1.71
BRI805,1955,8,7.54
BRI805,1955,9,1.38
BRI805,1955,10,5.15
BRI805,1955,11,4.94
BRI805,1955,12,0.97
BRI805,1956,1,6.37
BRI805,1956,2,4.71
BRI805,1956,3,3.81
BRI805,1956,4,
BRI805,1956,5,4.97
BRI805,1956,6,0.36
BRI805,1956,7,2.59
BRI805,1956,8,3.65
BRI805,1956,9,2.27
BRI805,1956,10,3.97
BRI805,1956,11,3.08
BRI805,1956,12,3.88
BRI805,1957,1,4.49
BRI805,1957,2,2.84
BRI805,1957,3,4.77
BRI805,1957,4,4.85
BRI805,1957,5,4.65
BRI805,1957,6,1.97
BRI805,1957,7,4.52
BRI805,1957,8,4.7
BRI805,1957,9,2.15
BRI805,1957,10,6.5
BRI805,1957,11,2.37
BRI805,1957,12,1.06
BRI805,1958,1,3.74
BRI805,1958,2,2.25
BRI805,1958,3,2.95
BRI805,1958,4,4.65
BRI805,1958,5,7.62
BRI805,1958,6,0.69
BRI805,1958,7,2.7
BRI805,1958,8,3.75
BRI805,1958,9,2.65
BRI805,1958,10,1.06
BRI805,1958,11,2.01
BRI805,1958,12,2.03
BRI805,1959,1,2.57
BRI805,1959,2,4.6
BRI805,1959,3,0.97
BRI805,1959,4,1.91
BRI805,1959,5,1.46
BRI805,1959,6,2.42
BRI805,1959,7,1.97
BRI805,1959,8,3.09
BRI805,1959,9,5.23
BRI805,1959,10,2.77
BRI805,1959,11,2.58
BRI805,1959,12,3.37
BRI805,1960,1,2.77
BRI805,1960,2,1.83
BRI805,1960,3,2.24
BRI805,1960,4,1.33
BRI805,1960,5,1.76
BRI805,1960,6,3.29
BRI805,1960,7,3.55
BRI805,1960,8,2.26
BRI805,1960,9,3.21
BRI805,1960,10,2.39
BRI805,1960,11,1.94
BRI805,1960,12,1.43
BRI805,1961,1,2.37
BRI805,1961,2,3.43
BRI805,1961,3,2.75
BRI805,1961,4,2.23
BRI805,1961,5,2.46
BRI805,1961,6,2.34
BRI805,1961,7,2.32
BRI805,1961,8,3.97
BRI805,1961,9,2.37
BRI805,1961,10,1.81
BRI805,1961,11,1.56
BRI805,1961,12,1.63
BRI805,1962,1,2.21
BRI805,1962,2,3.4
BRI805,1962,3,2.26
BRI805,1962,4,1.7
BRI805,1962,5,1.86
BRI805,1962,6,2.24
BRI805,1962,7,3.11
BRI805,1962,8,3.75
BRI805,1962,9,1.58
BRI805,1962,10,2.4
BRI805,1962,11,1.91
BRI805,1962,12,3.73
BRI805,1963,1,3.47
BRI805,1963,2,1.2
BRI805,1963,3,1.73
BRI805,1963,4,2.14
BRI805,1963,5,3.73
BRI805,1963,6,1.78
BRI805,1963,7,2.76
BRI805,1963,8,2.59
BRI805,1963,9,1.61
BRI805,1963,10,2.58
BRI805,1963,11,3.16
BRI805,1963,12,2.25
BRI805,1964,1,1.24
BRI805,1964,2,1.36
BRI805,1964,3,4.69
BRI805,1964,4,3.51
BRI805,1964,5,3.0
BRI805,1964,6,2.34
BRI805,1964,7,2.68
BRI805,1964,8,3.6
BRI805,1964,9,3.49
BRI805,1964,10,2.61
BRI805,1964,11,1.82
BRI805,1964,12,2.91
BRI805,1965,1,1.04
BRI805,1965,2,7.8
BRI805,1965,3,2.67
BRI805,1965,4,4.49
BRI805,1965,5,5.22
BRI805,1965,6,2.08
BRI805,1965,7,3.16
BRI805,1965,8,0.89
BRI805,1965,9,4.36
BRI805,1965,10,2.76
BRI805,1965,11,5.36
BRI805,1965,12,2.38
BRI805,1966,1,2.15
BRI805,1966,2,2.24
BRI805,1966,3,2.74
BRI805,1966,4,3.44
BRI805,1966,5,3.14
BRI805,1966,6,1.99
BRI805,1966,7,4.73
BRI805,1966,8,4.16
BRI805,1966,9,3.41
BRI805,1966,10,3.57
BRI805,1966,11,2.12
BRI805,1966,12,4.21
BRI805,1967,1,1.32
BRI805,1967,2,2.77
BRI805,1967,3,4.12
BRI805,1967,4,2.15
BRI805,1967,5,10.06
BRI805,1967,6,1.46
BRI805,1967,7,3.28
BRI805,1967,8,4.17
BRI805,1967,9,1.09
BRI805,1967,10,1.97
BRI805,1967,11,2.01
BRI805,1967,12,2.04
BRI805,1968,1,4.41
BRI805,1968,2,2.49
BRI805,1968,3,5.8
BRI805,1968,4,3.11
BRI805,1968,5,
BRI805,1968,6,2.94
BRI805,1968,7,2.63
BRI805,1968,8,4.83
BRI805,1968,9,2.0
BRI805,1968,10,2.85
BRI805,1968,11,3.2
BRI805,1968,12,2.19
BRI805,1969,1,2.89
BRI805,1969,2,3.92
BRI805,1969,3,1.98
BRI805,1969,4,3.12
BRI805,1969,5,3.61
BRI805,1969,6,4.15
BRI805,1969,7,2.91
BRI805,1969,8,2.22
BRI805,1969,9,3.95
BRI805,1969,10,1.4
BRI805,1969,11,2.67
BRI805,1969,12,3.46
BRI805,1970,1,2.6
BRI805,1970,2,7.37
BRI805,1970,3,1.59
BRI805,1970,4,4.69
BRI805,1970,5,4.57
BRI805,1970,6,1.02
BRI805,1970,7,2.99
BRI805,1970,8,3.28
BRI805,1970,9,
BRI805,1970,10,
BRI805,1970,11,2.42
BRI805,1970,12,3.6
BRI805,1971,1,2.78
BRI805,1971,2,4.72
BRI805,1971,3,0.84
BRI805,1971,4,4.81
BRI805,1971,5,2.57
BRI805,1971,6,3.43
BRI805,1971,7,4.7
BRI805,1971,8,4.05
BRI805,1971,9,2.38
BRI805,1971,10,6.97
BRI805,1971,11,2.6
BRI805,1971,12,7.47
BRI805,1972,1,4.98
BRI805,1972,2,3.02
BRI805,1972,3,2.36
BRI805,1972,4,4.69
BRI805,1972,5,5.12
BRI805,1972,6,2.43
BRI805,1972,7,6.4
BRI805,1972,8,2.74
BRI805,1972,9,1.11
BRI805,1972,10,5.75
BRI805,1972,11,1.88
BRI805,1972,12,3.91
BRI805,1973,1,3.28
BRI805,1973,2,5.84
BRI805,1973,3,1.0
BRI805,1973,4,6.95
BRI805,1973,5,4.37
BRI805,1973,6,2.65
BRI805,1973,7,1.18
BRI805,1973,8,2.65
BRI805,1973,9,2.05
BRI805,1973,10,2.57
BRI805,1973,11,3.7
BRI805,1973,12,3.88
BRI805,1974,1,3.0
BRI805,1974,2,1.8
BRI805,1974,3,2.47
BRI805,1974,4,2.8
BRI805,1974,5,3.57
BRI805,1974,6,4.5
BRI805,1974,7,1.84
BRI805,1974,8,3.04
BRI805,1974,9,3.05
BRI805,1974,10,6.5
BRI805,1974,11,3.0
BRI805,1974,12,2.63
BRI805,1975,1,1.87
BRI805,1975,2,1.8
BRI805,1975,3,2.11
BRI805,1975,4,4.68
BRI805,1975,5,3.19
BRI805,1975,6,2.91
BRI805,1975,7,3.62
BRI805,1975,8,2.34
BRI805,1975,9,3.53
BRI805,1975,10,1.84
BRI805,1975,11,3.91
BRI805,1975,12,4.05
BRI805,1976,1,3.68
BRI805,1976,2,3.58
BRI805,1976,3,1.09
BRI805,1976,4,2.79
BRI805,1976,5,3.73
BRI805,1976,6,4.92
BRI805,1976,7,1.46
BRI805,1976,8,4.16
BRI805,1976,9,1.24
BRI805,1976,10,2.03
BRI805,1976,11,4.74
BRI805,1976,12,3.57
BRI805,1977,1,1.31
BRI805,1977,2,1.9
BRI805,1977,3,3.74
BRI805,1977,4,3.43
BRI805,1977,5,3.27
BRI805,1977,6,5.48
BRI805,1977,7,3.39
BRI805,1977,8,3.02
BRI805,1977,9,3.78
BRI805,1977,10,4.93
BRI805,1977,11,1.57
BRI805,1977,12,5.0
BRI805,1978,1,3.22
BRI805,1978,2,4.34
BRI805,1978,3,3.27
BRI805,1978,4,3.8
BRI805,1978,5,3.15
BRI805,1978,6,4.44
BRI805,1978,7,3.51
BRI805,1978,8,2.85
BRI805,1978,9,3.0
BRI805,1978,10,1.57
BRI805,1978,11,7.42
BRI805,1978,12,4.42
BRI805,1979,1,4.02
BRI805,1979,2,5.16
BRI805,1979,3,2.28
BRI805,1979,4,2.9
BRI805,1979,5,2.99
BRI805,1979,6,2.18
BRI805,1979,7,1.78
BRI805,1979,8,2.09
BRI805,1979,9,3.42
BRI805,1979,10,0.55
BRI805,1979,11,7.77
BRI805,1979,12,1.22
BRI805,1980,1,5.3
BRI805,1980,2,7.51
BRI805,1980,3,1.49
BRI805,1980,4,3.05
BRI805,1980,5,0.69
BRI805,1980,6,3.76
BRI805,1980,7,2.37
BRI805,1980,8,2.14
BRI805,1980,9,1.54
BRI805,1980,10,2.21
BRI805,1980,11,4.99
BRI805,1980,12,2.33
BRI805,1981,1,1.88
BRI805,1981,2,2.92
BRI805,1981,3,2.07
BRI805,1981,4,6.97
BRI805,1981,5,4.41
BRI805,1981,6,3.19
BRI805,1981,7,1.96
BRI805,1981,8,2.2
BRI805,1981,9,4.07
BRI805,1981,10,1.57
BRI805,1981,11,3.29
BRI805,1981,12,3.06
BRI805,1982,1,2.38
BRI805,1982,2,7.79
BRI805,1982,3,2.1
BRI805,1982,4,3.59
BRI805,1982,5,4.83
BRI805,1982,6,0.78
BRI805,1982,7,5.73
BRI805,1982,8,5.05
BRI805,1982,9,5.7
BRI805,1982,10,4.31
BRI805,1982,11,3.61
BRI805,1982,12,4.01
BRI805,1983,1,3.54
BRI805,1983,2,2.95
BRI805,1983,3,3.19
BRI805,1983,4,3.03
BRI805,1983,5,4.26
BRI805,1983,6,2.11
BRI805,1983,7,3.2
BRI805,1983,8,3.47
BRI805,1983,9,6.98
BRI805,1983,10,2.81
BRI805,1983,11,3.04
BRI805,1983,12,2.18
BRI805,1984,1,2.93
BRI805,1984,2,2.24
BRI805,1984,3,4.64
BRI805,1984,4,3.14
BRI805,1984,5,3.04
BRI805,1984,6,3.0
BRI805,1984,7,2.48
BRI805,1984,8,3.68
BRI805,1984,9,2.24
BRI805,1984,10,3.7
BRI805,1984,11,3.89
BRI805,1984,12,3.35
BRI805,1985,1,2.67
BRI805,1985,2,1.14
BRI805,1985,3,3.14
BRI805,1985,4,4.16
BRI805,1985,5,5.29
BRI805,1985,6,1.81
BRI805,1985,7,4.22
BRI805,1985,8,1.21
BRI805,1985,9,2.02
BRI805,1985,10,4.35
BRI805,1985,11,3.27
BRI805,1985,12,1.13
BRI805,1986,1,2.93
BRI805,1986,2,3.82
BRI805,1986,3,3.28
BRI805,1986,4,3.81
BRI805,1986,5,5.32
BRI805,1986,6,4.41
BRI805,1986,7,3.08
BRI805,1986,8,4.03
BRI805,1986,9,5.4
BRI805,1986,10,1.74
BRI805,1986,11,4.66
BRI805,1986,12,3.97
BRI805,1987,1,4.19
BRI805,1987,2,1.26
BRI805,1987,3,3.45
BRI805,1987,4,3.45
BRI805,1987,5,3.75
BRI805,1987,6,3.72
BRI805,1987,7,4.33
BRI805,1987,8,2.96
BRI805,1987,9,1.54
BRI805,1987,10,5.2
BRI805,1987,11,4.09
BRI805,1987,12,4.31
BRI805,1988,1,3.23
BRI805,1988,2,2.25
BRI805,1988,3,2.56
BRI805,1988,4,4.09
BRI805,1988,5,2.08
BRI805,1988,6,2.42
BRI805,1988,7,0.95
BRI805,1988,8,3.59
BRI805,1988,9,0.56
BRI805,1988,10,8.7
BRI805,1988,11,2.37
BRI805,1988,12,4.4
BRI805,1989,1,7.26
BRI805,1989,2,1.75
BRI805,1989,3,3.8
BRI805,1989,4,0.6
BRI805,1989,5,4.6
BRI805,1989,6,3.45
BRI805,1989,7,1.69
BRI805,1989,8,1.49
BRI805,1989,9,1.97
BRI805,1989,10,4.3
BRI805,1989,11,3.29
BRI805,1989,12,2.05
BRI805,1990,1,2.27
